"Date","count","run","byDay","year","doy","prop","cumul_prop","pred","tempF","tempC","incubDays","EmergDate"
2019-07-15,51,"winter",106,"2019",196,0.0369565217391304,0.75,0.763077641632566,52.1333333333333,11.1851851851852,82.6373442026593,189
2020-07-15,2,"winter",106,"2020",197,0.00140449438202247,0.688904494382023,0.694033165303155,53.2208333333333,11.7893518518519,77.4555838249662,183
2021-07-15,19,"winter",106,"2021",196,0.00943864878291108,0.763537009438649,0.784400527239449,53.8458333333333,12.1365740740741,74.6937322895605,181
2022-07-15,43,"winter",106,"2022",196,0.0420743639921722,0.747553816046967,0.765384794576143,52.6416666666667,11.4675925925926,80.1529325512979,186
2023-07-15,0,"winter",106,"2023",196,0,0.883636363636364,0.828605500455269,49.6333333333333,9.7962962962963,96.699125820022,203
2003-07-16,0,"winter",107,"2003",197,0,0.742797879695782,0.794334193022032,51.0041666666667,10.5578703703704,88.5834548208055,196
2004-07-16,2,"winter",107,"2004",198,0.00066006600660066,0.767656765676568,0.771829732374122,52.7583333333333,11.5324074074074,79.5984455163723,187
2005-07-16,132,"winter",107,"2005",197,0.0183180682764363,0.747016375242853,0.776714460219323,51.6041666666667,10.8912037037037,85.3474024570201,192
2006-07-16,58,"winter",107,"2006",197,0.00870217554388597,0.856264066016504,0.856103521883005,51.175,10.6527777777778,87.643717224429,195
2007-07-16,30,"winter",107,"2007",197,0.0189753320683112,0.782416192283365,0.817327858271107,53.6041666666667,12.0023148148148,75.7439860351222,183
2008-07-16,5,"winter",107,"2008",198,0.0040290088638195,0.909750201450443,0.886949181271244,53.6041666666667,12.0023148148148,75.7439860351222,183
2009-07-16,6,"winter",107,"2009",197,0.00360144057623049,0.91656662665066,0.880261297238022,53.7375,12.0763888888889,75.1618359064402,182
2010-07-16,23,"winter",107,"2010",197,0.0324400564174894,0.874471086036671,0.889638256377811,50.8,10.4444444444444,89.7263735481547,197
2011-07-16,0,"winter",107,"2011",197,0,0.673024523160763,0.68196784524456,49.5083333333333,9.72685185185185,97.4937174330564,204
2012-07-16,72,"winter",107,"2012",198,0.108433734939759,0.727409638554217,0.688629411645508,51.3208333333333,10.7337962962963,86.8532018043835,194
2013-07-16,108,"winter",107,"2013",197,0.0638297872340425,0.703900709219858,0.675081789436883,54.2708333333333,12.3726851851852,72.8986357522952,180
2014-07-16,12,"winter",107,"2014",197,0.0186915887850467,0.780373831775701,0.795669847043095,53.7708333333333,12.0949074074074,75.0173397170206,182
2015-07-16,2,"winter",107,"2015",197,0.00345423143350604,0.785837651122625,0.808495115597827,55.9791666666667,13.3217592592593,66.2946552339356,173
2016-07-16,0,"winter",107,"2016",198,0,0.754385964912281,0.844552779643749,51.875,11.0416666666667,83.9440969776854,191
2017-07-16,1,"winter",107,"2017",197,0.00699300699300699,0.461538461538462,0.628877502598145,51.6458333333333,10.9143518518519,85.1292452319618,192
2018-07-16,9,"winter",107,"2018",197,0.0523255813953488,0.441860465116279,0.45577429308101,52.2291666666667,11.2384259259259,82.1602770274104,189
2019-07-16,6,"winter",107,"2019",197,0.00434782608695652,0.754347826086956,0.780138557057034,52.1041666666667,11.1689814814815,82.7833576696993,190
2020-07-16,32,"winter",107,"2020",198,0.0224719101123595,0.711376404494382,0.714203871042914,53.325,11.8472222222222,76.9848199672946,184
2021-07-16,100,"winter",107,"2021",197,0.0496770988574267,0.813214108296076,0.800327752100708,53.925,12.1805555555556,74.3543973035065,181
2022-07-16,1,"winter",107,"2022",197,0.000978473581213307,0.74853228962818,0.782326962975127,52.7958333333333,11.5532407407407,79.4214305662469,186
2023-07-16,1,"winter",107,"2023",197,0.00363636363636364,0.887272727272727,0.84192521560837,49.7625,9.86805555555556,95.8881393413568,203
2003-07-17,179,"winter",108,"2003",198,0.0412537451025582,0.784051624798341,0.809705605626311,51.0541666666667,10.5856481481481,88.3068622037282,196
2004-07-17,58,"winter",108,"2004",199,0.0191419141914191,0.786798679867987,0.788435140910545,52.4041666666667,11.3356481481481,81.2996330672951,189
2005-07-17,293,"winter",108,"2005",198,0.0406605606439079,0.787676935886761,0.793059689406814,51.4958333333333,10.8310185185185,85.9185238113732,194
2006-07-17,204,"winter",108,"2006",198,0.0306076519129782,0.886871717929482,0.867627650296877,51.2875,10.7152777777778,87.0329520085573,195
2007-07-17,62,"winter",108,"2007",198,0.0392156862745098,0.821631878557875,0.831345613444794,53.8,12.1111111111111,74.891244698772,183
2008-07-17,18,"winter",108,"2008",199,0.0145044319097502,0.924254633360193,0.896302219818541,52.9166666666667,11.6203703703704,78.8550203385954,187
2009-07-17,48,"winter",108,"2009",198,0.0288115246098439,0.945378151260504,0.890099084877912,53.1791666666667,11.7662037037037,77.6450906416445,186
2010-07-17,1,"winter",108,"2010",198,0.00141043723554302,0.875881523272214,0.89879420521904,50.9416666666667,10.5231481481481,88.9310139264,197
2011-07-17,4,"winter",108,"2011",198,0.0108991825613079,0.683923705722071,0.702593106404145,49.6,9.77777777777778,96.9100710870818,205
2012-07-17,0,"winter",108,"2012",199,0,0.727409638554217,0.70900699351348,51.2375,10.6875,87.3036180127711,195
2013-07-17,3,"winter",108,"2013",198,0.00177304964539007,0.705673758865248,0.695954529207077,53.9083333333333,12.1712962962963,74.4256451608705,182
2014-07-17,24,"winter",108,"2014",198,0.0373831775700935,0.817757009345794,0.810965189784108,53.9791666666667,12.2106481481481,74.1235420555174,182
2015-07-17,27,"winter",108,"2015",198,0.0466321243523316,0.832469775474957,0.823043923460804,55.2291666666667,12.9050925925926,69.0794205137131,177
2016-07-17,0,"winter",108,"2016",199,0,0.754385964912281,0.856847281132796,51.8416666666667,11.0231481481481,84.1149491578756,192
2017-07-17,7,"winter",108,"2017",198,0.048951048951049,0.510489510489511,0.651184753177648,51.6791666666667,10.9328703703704,84.9553169248399,193
2018-07-17,2,"winter",108,"2018",198,0.0116279069767442,0.453488372093023,0.479880956736776,52.1375,11.1875,82.6165164542625,191
2019-07-17,16,"winter",108,"2019",198,0.0115942028985507,0.765942028985507,0.796298867989055,51.9958333333333,11.1087962962963,83.3290713818176,191
2020-07-17,76,"winter",108,"2020",199,0.0533707865168539,0.764747191011236,0.733555332115154,53.075,11.7083333333333,78.1218900545965,186
2021-07-17,3,"winter",108,"2021",198,0.0014903129657228,0.814704421261798,0.815355336139254,54.3916666666667,12.4398148148148,72.3999922257888,180
2022-07-17,9,"winter",108,"2022",198,0.00880626223091976,0.7573385518591,0.798367994613603,53.0958333333333,11.7199074074074,78.0261819335661,186
2023-07-17,10,"winter",108,"2023",198,0.0363636363636364,0.923636363636364,0.854391704706289,49.8958333333333,9.94212962962963,95.0615728046396,203
2003-07-18,44,"winter",109,"2003",199,0.0101405853883383,0.794192210186679,0.824182449736397,51.0958333333333,10.6087962962963,88.0773498282241,197
2004-07-18,105,"winter",109,"2004",200,0.0346534653465347,0.821452145214521,0.80413873480762,52.4875,11.3819444444444,80.8945151847041,190
2005-07-18,19,"winter",109,"2005",199,0.00263669164585068,0.790313627532612,0.808503393941705,51.35625,10.7534722222222,86.6628224219698,196
2006-07-18,6,"winter",109,"2006",199,0.000900225056264066,0.887771942985746,0.878359988817567,51.325,10.7361111111111,86.830771915459,196
2007-07-18,1,"winter",109,"2007",199,0.000632511068943707,0.822264389626818,0.844492348189087,53.45,11.9166666666667,76.4255076620353,185
2008-07-18,0,"winter",109,"2008",200,0,0.924254633360193,0.904964365399149,52.8583333333333,11.587962962963,79.1277059376437,188
2009-07-18,0,"winter",109,"2009",199,0,0.945378151260504,0.899221132892894,53.1833333333333,11.7685185185185,77.6261089006314,187
2010-07-18,6,"winter",109,"2010",199,0.00846262341325811,0.884344146685472,0.907269724946493,50.8666666666667,10.4814814814815,89.3507724995207,198
2011-07-18,19,"winter",109,"2011",199,0.0517711171662125,0.735694822888283,0.722425195050822,49.5666666666667,9.75925925925926,97.1217024969906,206
2012-07-18,2,"winter",109,"2012",200,0.00301204819277108,0.730421686746988,0.728576610086878,51.2208333333333,10.6782407407407,87.3941186724994,196
2013-07-18,20,"winter",109,"2013",199,0.0118203309692671,0.717494089834515,0.71605039240998,54.0833333333333,12.2685185185185,73.6825800899983,183
2014-07-18,1,"winter",109,"2014",199,0.00155763239875389,0.819314641744548,0.825366876581779,53.9916666666667,12.2175925925926,74.0704193870983,183
2015-07-18,0,"winter",109,"2015",199,0,0.832469775474957,0.83671067601488,54.9875,12.7708333333333,70.0139175556013,179
2016-07-18,6,"winter",109,"2016",200,0.0350877192982456,0.789473684210526,0.86832100645606,51.9166666666667,11.0648148148148,83.731257669561,193
2017-07-18,3,"winter",109,"2017",199,0.020979020979021,0.531468531468531,0.672848691589477,51.7166666666667,10.9537037037037,84.760279510182,194
2018-07-18,3,"winter",109,"2018",199,0.0174418604651163,0.47093023255814,0.504081672029787,52.3041666666667,11.2800925925926,81.7897758573336,191
2019-07-18,47,"winter",109,"2019",199,0.0340579710144928,0.8,0.811558276293674,52.1125,11.1736111111111,82.7416003492684,192
2020-07-18,2,"winter",109,"2020",200,0.00140449438202247,0.766151685393258,0.752051386342137,52.8333333333333,11.5740740740741,79.2450013176628,188
2021-07-18,24,"winter",109,"2021",199,0.0119225037257824,0.826626924987581,0.82949287996237,53.9916666666667,12.2175925925926,74.0704193870983,183
2022-07-18,47,"winter",109,"2022",199,0.0459882583170254,0.803326810176125,0.81350870365192,52.8583333333333,11.587962962963,79.1277059376437,188
2023-07-18,0,"winter",109,"2023",199,0,0.923636363636364,0.866031472941503,49.8791666666667,9.93287037037037,95.1643119734522,204
2003-07-19,0,"winter",110,"2003",200,0,0.794192210186679,0.837778602285055,51.25,10.6944444444444,87.2358340932524,197
2004-07-19,7,"winter",110,"2004",201,0.00231023102310231,0.823762376237624,0.818944385735563,52.4479166666667,11.3599537037037,81.0865703598527,191
2005-07-19,111,"winter",110,"2005",200,0.0154038301415487,0.80571745767416,0.823051710535895,51.4875,10.8263888888889,85.9626918177193,196
2006-07-19,74,"winter",110,"2006",200,0.0111027756939235,0.89887471867967,0.888334172471594,51.0625,10.5902777777778,88.2608885204427,198
2007-07-19,13,"winter",110,"2007",200,0.00822264389626818,0.830487033523087,0.856790818805665,53.1208333333333,11.7337962962963,77.9115625455505,188
2008-07-19,7,"winter",110,"2008",201,0.0056406124093473,0.929895245769541,0.912973194862812,53.0458333333333,11.6921296296296,78.2561754607462,188
2009-07-19,7,"winter",110,"2009",200,0.00420168067226891,0.949579831932773,0.90766457241232,53.2833333333333,11.8240740740741,77.1726127479444,187
2010-07-19,13,"winter",110,"2010",200,0.0183356840620592,0.902679830747532,0.915102503196547,50.8166666666667,10.4537037037037,89.6322531205611,200
2011-07-19,1,"winter",110,"2011",200,0.00272479564032698,0.73841961852861,0.741421528128121,49.3958333333333,9.66435185185185,98.2171939700989,208
2012-07-19,42,"winter",110,"2012",201,0.0632530120481928,0.793674698795181,0.747299217819865,51.5875,10.8819444444444,85.4348985619851,195
2013-07-19,89,"winter",110,"2013",200,0.0526004728132388,0.770094562647754,0.735323158803429,54.1625,12.3125,73.3500570777392,183
2014-07-19,8,"winter",110,"2014",200,0.0124610591900312,0.831775700934579,0.838889340711931,54.3333333333333,12.4074074074074,72.6400802684914,183
2015-07-19,4,"winter",110,"2015",200,0.00690846286701209,0.839378238341969,0.849514902072776,55.1041666666667,12.8356481481481,69.5604455728476,180
2016-07-19,0,"winter",110,"2016",201,0,0.789473684210526,0.879004969301687,52.0625,11.1458333333333,82.99261584843,193
2017-07-19,5,"winter",110,"2017",200,0.034965034965035,0.566433566433566,0.693799818309912,51.8958333333333,11.0532407407407,83.837576721266,194
2018-07-19,8,"winter",110,"2018",200,0.0465116279069767,0.517441860465116,0.528263276897262,52.3791666666667,11.3217592592593,81.4217577810145,191
2019-07-19,3,"winter",110,"2019",200,0.00217391304347826,0.802173913043478,0.82592447753552,51.8125,11.0069444444444,84.2648700453573,194
2020-07-19,21,"winter",110,"2020",201,0.014747191011236,0.780898876404494,0.769666639439092,53.0041666666667,11.6689814814815,78.4486089528762,188
2021-07-19,77,"winter",110,"2021",200,0.0382513661202186,0.864878291107799,0.842756720243767,53.9333333333333,12.1851851851852,74.3188114655721,184
2022-07-19,3,"winter",110,"2022",200,0.00293542074363992,0.806262230919765,0.827757768850254,52.7791666666667,11.5439814814815,79.5000314151821,190
2023-07-19,0,"winter",110,"2023",200,0,0.923636363636364,0.876874859531491,49.9791666666667,9.98842592592592,94.5503467404731,205
2003-07-20,156,"winter",111,"2003",201,0.0359529845586541,0.830145194745333,0.850514048642917,51.2583333333333,10.6990740740741,87.1906883538614,198
2004-07-20,48,"winter",111,"2004",202,0.0158415841584158,0.83960396039604,0.832863459782042,52.5541666666667,11.4189814814815,80.5725819404664,192
2005-07-20,240,"winter",111,"2005",201,0.0333055786844296,0.83902303635859,0.836717980988522,51.9041666666667,11.0578703703704,83.7950249843132,195
2006-07-20,122,"winter",111,"2006",201,0.018304576144036,0.917179294823706,0.897585857312756,50.6583333333333,10.3657407407407,90.5323748955352,202
2007-07-20,60,"winter",111,"2007",201,0.0379506641366224,0.868437697659709,0.868268373852964,53.4833333333333,11.9351851851852,76.2773798785316,187
2008-07-20,28,"winter",111,"2008",202,0.0225624496373892,0.95245769540693,0.920366495751122,53.0083333333333,11.6712962962963,78.4293339053033,189
2009-07-20,19,"winter",111,"2009",201,0.0114045618247299,0.960984393757503,0.915467106040499,53.2708333333333,11.8171296296296,77.2290836429959,188
2010-07-20,1,"winter",111,"2010",201,0.00141043723554302,0.904090267983075,0.922330299447796,50.7416666666667,10.412037037037,90.0569569315112,201
2011-07-20,3,"winter",111,"2011",201,0.00817438692098093,0.746594005449591,0.759550516408636,50.0166666666667,10.0092592592593,94.3216300985709,205
2012-07-20,1,"winter",111,"2012",202,0.00150602409638554,0.795180722891566,0.765146652832392,51.6208333333333,10.900462962963,85.2600397527395,196
2013-07-20,3,"winter",111,"2013",201,0.00177304964539007,0.771867612293144,0.753737692112975,53.8833333333333,12.1574074074074,74.5327077620761,186
2014-07-20,29,"winter",111,"2014",201,0.0451713395638629,0.876947040498442,0.851553037916896,54.7333333333333,12.6296296296296,71.0172111708618,182
2015-07-20,23,"winter",111,"2015",201,0.0397236614853195,0.879101899827288,0.86148131256331,55.4833333333333,13.0462962962963,68.1164927487999,179
2016-07-20,1,"winter",111,"2016",202,0.00584795321637427,0.795321637426901,0.888932953576264,51.9541666666667,11.0856481481481,83.5403888025877,195
2017-07-20,3,"winter",111,"2017",201,0.020979020979021,0.587412587412587,0.7139795676725,51.825,11.0138888888889,84.2005695408612,195
2018-07-20,1,"winter",111,"2018",201,0.00581395348837209,0.523255813953488,0.552312965912542,52.3,11.2777777777778,81.8102939079665,193
2019-07-20,11,"winter",111,"2019",201,0.00797101449275362,0.810144927536232,0.839412165394975,51.7583333333333,10.9768518518519,84.5443524616446,196
2020-07-20,72,"winter",111,"2020",202,0.050561797752809,0.831460674157303,0.786385901422311,52.9791666666667,11.6550925925926,78.5644075480652,190
2021-07-20,4,"winter",111,"2021",201,0.00198708395429707,0.866865375062096,0.855168913802959,53.8125,12.1180555555556,74.8373005997383,186
2022-07-20,8,"winter",111,"2022",201,0.00782778864970646,0.814090019569472,0.841130733120958,52.4375,11.3541666666667,81.1372240746832,192
2023-07-20,9,"winter",111,"2023",201,0.0327272727272727,0.956363636363636,0.886955147472136,50.1708333333333,10.0949074074074,93.389955495773,204
2003-07-21,34,"winter",112,"2003",202,0.00783590689098871,0.837981101636322,0.862413875858846,51.2125,10.6736111111111,87.4394214116188,199
2004-07-21,81,"winter",112,"2004",203,0.0267326732673267,0.866336633663366,0.845913806849907,52.7791666666667,11.5439814814815,79.5000314151821,192
2005-07-21,14,"winter",112,"2005",202,0.0019428254232584,0.840965861781849,0.849521737249556,51.55,10.8611111111111,85.6322539480526,198
2006-07-21,3,"winter",112,"2006",202,0.000450112528132033,0.917629407351838,0.90615200444614,50.8041666666667,10.4467592592593,89.7028296451807,202
2007-07-21,1,"winter",112,"2007",202,0.000632511068943707,0.869070208728653,0.878956011822947,53.6958333333333,12.0532407407407,75.3430398502643,187
2008-07-21,0,"winter",112,"2008",203,0,0.95245769540693,0.92718180027168,53.09375,11.71875,78.0357448843284,190
2009-07-21,0,"winter",112,"2009",202,0,0.960984393757503,0.922666484809026,52.4041666666667,11.3356481481481,81.2996330672951,193
2010-07-21,7,"winter",112,"2010",202,0.00987306064880113,0.913963328631876,0.928990502117459,50.8375,10.4652777777778,89.5148092409918,202
